"","sampNum","Plot","Sample..","Year","Genotype","Replicate","Derivation","Barcode","Date","RNAlater","Time","Temp..in.C","Additional.Notes.","info.about.qPCR.at.ARQ"
"1735",1735,"244","1787","2016","PH207xMo357","C","2015_164x163","244_C_1787","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1736",1736,"244","1788","2016","PH207xMo357","D","2015_164x163","244_D_1788","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1737",1737,"244","1789","2016","PH207xMo357","A","2015_164x163","244_A_1789","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1738",1738,"244","1790","2016","PH207xMo357","B","2015_164x163","244_B_1790","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1739",1739,"244","1791","2016","PH207xMo357","C","2015_164x163","244_C_1791","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1740",1740,"244","1792","2016","PH207xMo357","D","2015_164x163","244_D_1792","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1741",1741,"245","1793","2016","PH207xMo360","A","2015_165x166","245_A_1793","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1742",1742,"245","1794","2016","PH207xMo360","B","2015_165x166","245_B_1794","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1743",1743,"245","1795","2016","PH207xMo360","C","2015_165x166","245_C_1795","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1744",1744,"245","1796","2016","PH207xMo360","D","2015_165x166","245_D_1796","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1745",1745,"245","1797","2016","PH207xMo360","A","2015_165x166","245_A_1797","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1746",1746,"245","1798","2016","PH207xMo360","B","2015_165x166","245_B_1798","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1747",1747,"245","1799","2016","PH207xMo360","C","2015_165x166","245_C_1799","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1748",1748,"245","1800","2016","PH207xMo360","D","2015_165x166","245_D_1800","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1749",1749,"245","1801","2016","PH207xMo360","A","2015_165x166","245_A_1801","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1750",1750,"245","1802","2016","PH207xMo360","B","2015_165x166","245_B_1802","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1751",1751,"245","1803","2016","PH207xMo360","C","2015_165x166","245_C_1803","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1752",1752,"245","1804","2016","PH207xMo360","D","2015_165x166","245_D_1804","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1753",1753,"246","1805","2016","PH207xMo364","A","2015_168x167","246_A_1805","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1754",1754,"246","1806","2016","PH207xMo364","B","2015_168x167","246_B_1806","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1755",1755,"246","1807","2016","PH207xMo364","C","2015_168x167","246_C_1807","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1756",1756,"246","1808","2016","PH207xMo364","D","2015_168x167","246_D_1808","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1757",1757,"246","1809","2016","PH207xMo364","A","2015_168x167","246_A_1809","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1758",1758,"246","1810","2016","PH207xMo364","B","2015_168x167","246_B_1810","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1759",1759,"246","1811","2016","PH207xMo364","C","2015_168x167","246_C_1811","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1760",1760,"246","1812","2016","PH207xMo364","D","2015_168x167","246_D_1812","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1761",1761,"246","1813","2016","PH207xMo364","A","2015_168x167","246_A_1813","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1762",1762,"246","1814","2016","PH207xMo364","B","2015_168x167","246_B_1814","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1763",1763,"246","1815","2016","PH207xMo364","C","2015_168x167","246_C_1815","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1764",1764,"246","1816","2016","PH207xMo364","D","2015_168x167","246_D_1816","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1765",1765,"247","1817","2016","PH207xMo365","A","2015_169x170","247_A_1817","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1766",1766,"247","1818","2016","PH207xMo365","B","2015_169x170","247_B_1818","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1767",1767,"247","1819","2016","PH207xMo365","C","2015_169x170","247_C_1819","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1768",1768,"247","1820","2016","PH207xMo365","D","2015_169x170","247_D_1820","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1769",1769,"247","1821","2016","PH207xMo365","A","2015_169x170","247_A_1821","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1770",1770,"247","1822","2016","PH207xMo365","B","2015_169x170","247_B_1822","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1771",1771,"247","1823","2016","PH207xMo365","C","2015_169x170","247_C_1823","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1772",1772,"247","1824","2016","PH207xMo365","D","2015_169x170","247_D_1824","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1773",1773,"247","1825","2016","PH207xMo365","A","2015_169x170","247_A_1825","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1774",1774,"247","1826","2016","PH207xMo365","B","2015_169x170","247_B_1826","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1775",1775,"247","1827","2016","PH207xMo365","C","2015_169x170","247_C_1827","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1776",1776,"247","1828","2016","PH207xMo365","D","2015_169x170","247_D_1828","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1777",1777,"248","1829","2016","PH207xMo368","A","2015_172x171","248_A_1829","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1778",1778,"248","1830","2016","PH207xMo368","B","2015_172x171","248_B_1830","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1779",1779,"248","1831","2016","PH207xMo368","C","2015_172x171","248_C_1831","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1780",1780,"248","1832","2016","PH207xMo368","D","2015_172x171","248_D_1832","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1781",1781,"248","1833","2016","PH207xMo368","A","2015_172x171","248_A_1833","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1782",1782,"248","1834","2016","PH207xMo368","B","2015_172x171","248_B_1834","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1783",1783,"248","1835","2016","PH207xMo368","C","2015_172x171","248_C_1835","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1784",1784,"248","1836","2016","PH207xMo368","D","2015_172x171","248_D_1836","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1785",1785,"248","1837","2016","PH207xMo368","A","2015_172x171","248_A_1837","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1786",1786,"248","1838","2016","PH207xMo368","B","2015_172x171","248_B_1838","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1787",1787,"248","1839","2016","PH207xMo368","C","2015_172x171","248_C_1839","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1788",1788,"248","1840","2016","PH207xMo368","D","2015_172x171","248_D_1840","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1789",1789,"249","1841","2016","PH207xMo383","A","2015_181x182","249_A_1841","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1790",1790,"249","1842","2016","PH207xMo383","B","2015_181x182","249_B_1842","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1791",1791,"249","1843","2016","PH207xMo383","C","2015_181x182","249_C_1843","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1792",1792,"249","1844","2016","PH207xMo383","D","2015_181x182","249_D_1844","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1793",1793,"249","1845","2016","PH207xMo383","A","2015_181x182","249_A_1845","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1794",1794,"249","1846","2016","PH207xMo383","B","2015_181x182","249_B_1846","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1795",1795,"249","1847","2016","PH207xMo383","C","2015_181x182","249_C_1847","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1796",1796,"249","1848","2016","PH207xMo383","D","2015_181x182","249_D_1848","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"1797",1797,"249","1849","2016","PH207xMo383","A","2015_181x182","249_A_1849","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1798",1798,"249","1850","2016","PH207xMo383","B","2015_181x182","249_B_1850","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1799",1799,"249","1851","2016","PH207xMo383","C","2015_181x182","249_C_1851","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1800",1800,"249","1852","2016","PH207xMo383","D","2015_181x182","249_D_1852","6/21/16","No","1:00-1:30PM","29-31 C","",""
"1801",1801,"250","1853","2016","PH207xIBMB73","A","2015_185x186","250_A_1853","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1802",1802,"250","1854","2016","PH207xIBMB73","B","2015_185x186","250_B_1854","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1803",1803,"250","1855","2016","PH207xIBMB73","C","2015_185x186","250_C_1855","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1804",1804,"250","1856","2016","PH207xIBMB73","D","2015_185x186","250_D_1856","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"1805",1805,"250","1857","2016","PH207xIBMB73","A","2015_185x186","250_A_1857","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1806",1806,"250","1858","2016","PH207xIBMB73","B","2015_185x186","250_B_1858","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1807",1807,"250","1859","2016","PH207xIBMB73","C","2015_185x186","250_C_1859","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1808",1808,"250","1860","2016","PH207xIBMB73","D","2015_185x186","250_D_1860","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"1809",1809,"250","1861","2016","PH207xIBMB73","A","2015_185x186","250_A_1861","6/21/16","No","1:00-1:30 PM","29-31 C","",""
"1810",1810,"250","1862","2016","PH207xIBMB73","B","2015_185x186","250_B_1862","6/21/16","No","1:00-1:30 PM","29-31 C","",""
"1811",1811,"250","1863","2016","PH207xIBMB73","C","2015_185x186","250_C_1863","6/21/16","No","1:00-1:30 PM","29-31 C","",""
"1812",1812,"250","1864","2016","PH207xIBMB73","D","2015_185x186","250_D_1864","6/21/16","No","1:00-1:30 PM","29-31 C","",""
"1814",1814,"6","7001","2016","Mo007","A","2015_6self","6_A_7001","6/3/16","No","","35-38 C","",""
"1815",1815,"6","7002","2016","Mo007","B","2015_6self","6_B_7002","6/3/16","No","","35-38 C","",""
"1816",1816,"6","7003","2016","Mo007","C","2015_6self","6_C_7003","6/3/16","No","","35-38 C","",""
"1817",1817,"6","7004","2016","Mo007","D","2015_6self","6_D_7004","6/3/16","No","","35-38 C","",""
"1818",1818,"185","7005","2016","PH207","A","2015_223","185_A_7005","6/3/16","No","","35-38 C","",""
"1819",1819,"185","7006","2016","PH207","B","2015_223","185_B_7006","6/3/16","No","","35-38 C","",""
"1820",1820,"185","7007","2016","PH207","C","2015_223","185_C_7007","6/3/16","No","","35-38 C","",""
"1821",1821,"185","7008","2016","PH207","D","2015_223","185_D_7008","6/3/16","No","","35-38 C","",""
"1822",1822,"186","7009","2016","IBMB73","A","2015_18self","186_A_7009","6/3/16","No","","35-38 C","",""
"1823",1823,"186","7010","2016","IBMB73","B","2015_18self","186_B_7010","6/3/16","No","","35-38 C","",""
"1824",1824,"186","7011","2016","IBMB73","C","2015_18self","186_C_7011","6/3/16","No","","35-38 C","",""
"1825",1825,"186","7012","2016","IBMB73","D","2015_18self","186_D_7012","6/3/16","No","","35-38 C","",""
"1826",1826,"186","7013","2016","IBMB73","A","2015_18self","186_A_7013","6/3/16","Yes","","35-38 C","",""
"1827",1827,"186","7014","2016","IBMB73","B","2015_18self","186_B_7014","6/3/16","Yes","","35-38 C","",""
"1828",1828,"186","7015","2016","IBMB73","C","2015_18self","186_C_7015","6/3/16","Yes","","35-38 C","",""
"1829",1829,"186","7016","2016","IBMB73","D","2015_18self","186_D_7016","6/3/16","Yes","","35-38 C","",""
"1830",1830,"200","7017","2016","PH207xMo007","A","2015_5x6","200_A_7017","6/3/16","No","","35-38 C","",""
"1831",1831,"200","7018","2016","PH207xMo007","B","2015_5x6","200_B_7018","6/3/16","No","","35-38 C","",""
"1832",1832,"200","7019","2016","PH207xMo007","C","2015_5x6","200_C_7019","6/3/16","No","","35-38 C","",""
"1833",1833,"200","7020","2016","PH207xMo007","D","2015_5x6","200_D_7020","6/3/16","No","","35-38 C","",""
"1834",1834,"250","7021","2016","PH207xIBMB73","A","2015_185x186","250_A_7021","6/3/16","No","","35-38 C","",""
"1835",1835,"250","7022","2016","PH207xIBMB73","B","2015_185x186","250_B_7022","6/3/16","No","","35-38 C","",""
"1836",1836,"250","7023","2016","PH207xIBMB73","C","2015_185x186","250_C_7023","6/3/16","No","","35-38 C","",""
"1837",1837,"250","7024","2016","PH207xIBMB73","D","2015_185x186","250_D_7024","6/3/16","No","","35-38 C","",""
"1839",1839,"195","8001","2016","B73","A","2015_386self","NH_A_8001","12/2/16","Yes","","38 C","C10 - Hot",""
"1840",1840,"195","8002","2016","B73","B","2015_386self","NH_B_8002","12/2/16","Yes","","38 C","C10 - Hot",""
"1841",1841,"195","8003","2016","B73","C","2015_386self","NH_C_8003","12/2/16","Yes","","38 C","C10 - Hot",""
"1842",1842,"195","8004","2016","B73","D","2015_386self","NH_D_8004","12/2/16","Yes","","38 C","C10 - Hot",""
"1843",1843,"195","8005","2016","B73","E","2015_386self","NH_E_8005","12/2/16","Yes","","38 C","C10 - Hot",""
"1844",1844,"195","8006","2016","B73","A","2015_386self","NH_A_8006","12/2/16","Yes","","38 C","C10 - Hot",""
"1845",1845,"195","8007","2016","B73","B","2015_386self","NH_B_8007","12/2/16","Yes","","38 C","C10 - Hot",""
"1846",1846,"195","8008","2016","B73","C","2015_386self","NH_C_8008","12/2/16","Yes","","38 C","C10 - Hot",""
"1847",1847,"195","8009","2016","B73","D","2015_386self","NH_D_8009","12/2/16","Yes","","38 C","C10 - Hot",""
"1848",1848,"195","8010","2016","B73","E","2015_386self","NH_E_8010","12/2/16","Yes","","38 C","C10 - Hot",""
"1849",1849,"195","8011","2016","B73","A","2015_386self","UCN_A_8011","12/2/16","Yes","","38 C","C10 - Hot",""
"1850",1850,"195","8012","2016","B73","B","2015_386self","UCN_B_8012","12/2/16","Yes","","38 C","C10 - Hot",""
"1851",1851,"195","8013","2016","B73","C","2015_386self","UCN_C_8013","12/2/16","Yes","","38 C","C10 - Hot",""
"1852",1852,"195","8014","2016","B73","D","2015_386self","UCN_D_8014","12/2/16","Yes","","38 C","C10 - Hot",""
"1853",1853,"195","8015","2016","B73","E","2015_386self","UCN_E_8015","12/2/16","Yes","","38 C","C10 - Hot",""
"1854",1854,"195","8016","2016","B73","A","2015_386self","UCN_A_8016","12/2/16","Yes","","38 C","C10 - Hot",""
"1855",1855,"195","8017","2016","B73","B","2015_386self","UCN_B_8017","12/2/16","Yes","","38 C","C10 - Hot",""
"1856",1856,"195","8018","2016","B73","C","2015_386self","UCN_C_8018","12/2/16","Yes","","38 C","C10 - Hot",""
"1857",1857,"195","8019","2016","B73","D","2015_386self","UCN_D_8019","12/2/16","Yes","","38 C","C10 - Hot",""
"1858",1858,"195","8020","2016","B73","E","2015_386self","UCN_E_8020","12/2/16","Yes","","38 C","C10 - Hot",""
"1859",1859,"195","8021","2016","B73","A","2015_386self","PAC_A_8021","12/2/16","Yes","","38 C","C10 - Hot",""
"1860",1860,"195","8022","2016","B73","B","2015_386self","PAC_B_8022","12/2/16","Yes","","38 C","C10 - Hot",""
"1861",1861,"195","8023","2016","B73","C","2015_386self","PAC_C_8023","12/2/16","Yes","","38 C","C10 - Hot",""
"1862",1862,"195","8024","2016","B73","D","2015_386self","PAC_D_8024","12/2/16","Yes","","38 C","C10 - Hot",""
"1863",1863,"195","8025","2016","B73","E","2015_386self","PAC_E_8025","12/2/16","Yes","","38 C","C10 - Hot",""
"1864",1864,"195","8026","2016","B73","A","2015_386self","PAC_A_8026","12/2/16","Yes","","38 C","C10 - Hot",""
"1865",1865,"195","8027","2016","B73","B","2015_386self","PAC_B_8027","12/2/16","Yes","","38 C","C10 - Hot",""
"1866",1866,"195","8028","2016","B73","C","2015_386self","PAC_C_8028","12/2/16","Yes","","38 C","C10 - Hot",""
"1867",1867,"195","8029","2016","B73","D","2015_386self","PAC_D_8029","12/2/16","Yes","","38 C","C10 - Hot",""
"1868",1868,"195","8030","2016","B73","E","2015_386self","PAC_E_8030","12/2/16","Yes","","38 C","C10 - Hot",""
"1869",1869,"195","8031","2016","B73","A","2015_386self","PCZ_A_8031","12/2/16","Yes","","38 C","C10 - Hot",""
"1870",1870,"195","8032","2016","B73","B","2015_386self","PCZ_B_8032","12/2/16","Yes","","38 C","C10 - Hot",""
"1871",1871,"195","8033","2016","B73","C","2015_386self","PCZ_C_8032","12/2/16","Yes","","38 C","C10 - Hot",""
"1872",1872,"195","8034","2016","B73","D","2015_386self","PCZ_D_8034","12/2/16","Yes","","38 C","C10 - Hot",""
"1873",1873,"195","8035","2016","B73","E","2015_386self","PCZ_E_8035","12/2/16","Yes","","38 C","C10 - Hot",""
"1874",1874,"195","8036","2016","B73","A","2015_386self","PCZ_A_8036","12/2/16","Yes","","38 C","C10 - Hot",""
"1875",1875,"195","8037","2016","B73","B","2015_386self","PCZ_B_8037","12/2/16","Yes","","38 C","C10 - Hot",""
"1876",1876,"195","8038","2016","B73","C","2015_386self","PCZ_C_8038","12/2/16","Yes","","38 C","C10 - Hot",""
"1877",1877,"195","8039","2016","B73","D","2015_386self","PCZ_D_8039","12/2/16","Yes","","38 C","C10 - Hot",""
"1878",1878,"195","8040","2016","B73","E","2015_386self","PCZ_E_8040","12/2/16","Yes","","38 C","C10 - Hot",""
"1879",1879,"195","8041","2016","B73","A","2015_386self","QUI_A_8041","12/2/16","Yes","","38 C","C10 - Hot",""
"1880",1880,"195","8042","2016","B73","B","2015_386self","QUI_B_8042","12/2/16","Yes","","38 C","C10 - Hot",""
"1881",1881,"195","8043","2016","B73","C","2015_386self","QUI_C_8043","12/2/16","Yes","","38 C","C10 - Hot",""
"1882",1882,"195","8044","2016","B73","D","2015_386self","QUI_D_8043","12/2/16","Yes","","38 C","C10 - Hot",""
"1883",1883,"195","8045","2016","B73","E","2015_386self","QUI_E_8045","12/2/16","Yes","","38 C","C10 - Hot",""
"1884",1884,"195","8046","2016","B73","A","2015_386self","QUI_A_8046","12/2/16","Yes","","38 C","C10 - Hot",""
"1885",1885,"195","8047","2016","B73","B","2015_386self","QUI_B_8047","12/2/16","Yes","","38 C","C10 - Hot",""
"1886",1886,"195","8048","2016","B73","C","2015_386self","QUI_C_8048","12/2/16","Yes","","38 C","C10 - Hot",""
"1887",1887,"195","8049","2016","B73","D","2015_386self","QUI_D_8049","12/2/16","Yes","","38 C","C10 - Hot",""
"1888",1888,"195","8050","2016","B73","E","2015_386self","QUI_E_8050","12/2/16","Yes","","38 C","C10 - Hot",""
"1889",1889,"195","8051","2016","B73","A","2015_386self","NH_A_8051","12/2/16","Yes","","28 C","C9 - N",""
"1890",1890,"195","8052","2016","B73","B","2015_386self","NH_B_8052","12/2/16","Yes","","28 C ","C9 - N",""
"1891",1891,"195","8053","2016","B73","C","2015_386self","NH_C_8053","12/2/16","Yes","","28 C","C9 - N",""
"1892",1892,"195","8054","2016","B73","D","2015_386self","NHI_D_8054","12/2/16","Yes","","28 C","C9 - N",""
"1893",1893,"195","8055","2016","B73","E","2015_386self","NH_E_8055","12/2/16","Yes","","28 C","C9 - N",""
"1894",1894,"195","8056","2016","B73","A","2015_386self","NH_A_8056","12/2/16","Yes","","28 C","C9 - N",""
"1895",1895,"195","8057","2016","B73","B","2015_386self","NH_B_8057","12/2/16","Yes","","28 C","C9 - N",""
"1896",1896,"195","8058","2016","B73","C","2015_386self","NH_C_8058","12/2/16","Yes","","28 C","C9 - N",""
"1897",1897,"195","8059","2016","B73","D","2015_386self","NH_D_8059","12/2/16","Yes","","28 C","C9 - N",""
"1898",1898,"195","8060","2016","B73","E","2015_386self","NH_E_8060","12/2/16","Yes","","28 C","C9 - N",""
"1899",1899,"195","8061","2016","B73","A","2015_386self","UCN_A_8061","12/2/16","Yes","","28 C","C9 - N",""
"1900",1900,"195","8062","2016","B73","B","2015_386self","UCN_B_8062","12/2/16","Yes","","28 C","C9 - N",""
