Plot,Sample #,Year,Genotype,Replicate,Derivation,Barcode,Date,RNAlater,Time,Temp. in C,Additional Notes:,info about qPCR at ARQ
238,1717,2016,PH207xMo323,A,2015_140x139,238_A_1717,6/21/16,No,1:00-1:30PM,29-31 C,,
238,1718,2016,PH207xMo323,B,2015_140x139,238_B_1718,6/21/16,No,1:00-1:30PM,29-31 C,,
238,1719,2016,PH207xMo323,C,2015_140x139,238_C_1719,6/21/16,No,1:00-1:30PM,29-31 C,,
238,1720,2016,PH207xMo323,D,2015_140x139,238_D_1720,6/21/16,No,1:00-1:30PM,29-31 C,,
239,1721,2016,PH207xMo325,A,2015_141x142,239_A_1721,6/11/16,No,1:00-3:00 PM,30-34 C,,
239,1722,2016,PH207xMo325,B,2015_141x142,239_B_1722,6/11/16,No,1:00-3:00 PM,30-34 C,,
239,1723,2016,PH207xMo325,C,2015_141x142,239_C_1723,6/11/16,No,1:00-3:00 PM,30-34 C,,
239,1724,2016,PH207xMo325,D,2015_141x142,239_D_1724,6/11/16,No,1:00-3:00 PM,30-34 C,,
239,1725,2016,PH207xMo325,A,2015_141x142,239_A_1725,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
239,1726,2016,PH207xMo325,B,2015_141x142,239_B_1726,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
239,1727,2016,PH207xMo325,C,2015_141x142,239_C_1727,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
239,1728,2016,PH207xMo325,D,2015_141x142,239_D_1728,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
239,1729,2016,PH207xMo325,A,2015_141x142,239_A_1729,6/21/16,No,1:00-1:30PM,29-31 C,,
239,1730,2016,PH207xMo325,B,2015_141x142,239_B_1730,6/21/16,No,1:00-1:30PM,29-31 C,,
239,1731,2016,PH207xMo325,C,2015_141x142,239_C_1731,6/21/16,No,1:00-1:30PM,29-31 C,,
239,1732,2016,PH207xMo325,D,2015_141x142,239_D_1732,6/21/16,No,1:00-1:30PM,29-31 C,,
240,1733,2016,PH207xMo346,A,2015_156x155,240_A_1733,6/11/16,No,1:00-3:00 PM,30-34 C,,
240,1734,2016,PH207xMo346,B,2015_156x155,240_B_1734,6/11/16,No,1:00-3:00 PM,30-34 C,,
240,1735,2016,PH207xMo346,C,2015_156x155,240_C_1735,6/11/16,No,1:00-3:00 PM,30-34 C,,
240,1736,2016,PH207xMo346,D,2015_156x155,240_D_1736,6/11/16,No,1:00-3:00 PM,30-34 C,,
240,1737,2016,PH207xMo346,A,2015_156x155,240_A_1737,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
240,1738,2016,PH207xMo346,B,2015_156x155,240_B_1738,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
240,1739,2016,PH207xMo346,C,2015_156x155,240_C_1739,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
240,1740,2016,PH207xMo346,D,2015_156x155,240_D_1740,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
240,1741,2016,PH207xMo346,A,2015_156x155,240_A_1741,6/21/16,No,1:00-1:30PM,29-31 C,,
240,1742,2016,PH207xMo346,B,2015_156x155,240_B_1742,6/21/16,No,1:00-1:30PM,29-31 C,,
240,1743,2016,PH207xMo346,C,2015_156x155,240_C_1743,6/21/16,No,1:00-1:30PM,29-31 C,,
240,1744,2016,PH207xMo346,D,2015_156x155,240_D_1744,6/21/16,No,1:00-1:30PM,29-31 C,,
241,1745,2016,PH207xMo352,A,2015_157x158,241_A_1745,6/11/16,No,1:00-3:00 PM,30-34 C,,
241,1746,2016,PH207xMo352,B,2015_157x158,241_B_1746,6/11/16,No,1:00-3:00 PM,30-34 C,,
241,1747,2016,PH207xMo352,C,2015_157x158,241_C_1747,6/11/16,No,1:00-3:00 PM,30-34 C,,
241,1748,2016,PH207xMo352,D,2015_157x158,241_D_1748,6/11/16,No,1:00-3:00 PM,30-34 C,,
241,1749,2016,PH207xMo352,A,2015_157x158,241_A_1749,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
241,1750,2016,PH207xMo352,B,2015_157x158,241_B_1750,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
241,1751,2016,PH207xMo352,C,2015_157x158,241_C_1751,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
241,1752,2016,PH207xMo352,D,2015_157x158,241_D_1752,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
241,1753,2016,PH207xMo352,A,2015_157x158,241_A_1753,6/21/16,No,1:00-1:30PM,29-31 C,,
241,1754,2016,PH207xMo352,B,2015_157x158,241_B_1754,6/21/16,No,1:00-1:30PM,29-31 C,,
241,1755,2016,PH207xMo352,C,2015_157x158,241_C_1755,6/21/16,No,1:00-1:30PM,29-31 C,,
241,1756,2016,PH207xMo352,D,2015_157x158,241_D_1756,6/21/16,No,1:00-1:30PM,29-31 C,,
242,1757,2016,PH207xMo354,A,2015_160x159,242_A_1757,6/11/16,No,1:00-3:00 PM,30-34 C,,
242,1758,2016,PH207xMo354,B,2015_160x159,242_B_1758,6/11/16,No,1:00-3:00 PM,30-34 C,,
242,1759,2016,PH207xMo354,C,2015_160x159,242_C_1759,6/11/16,No,1:00-3:00 PM,30-34 C,,
242,1760,2016,PH207xMo354,D,2015_160x159,242_D_1760,6/11/16,No,1:00-3:00 PM,30-34 C,,
242,1761,2016,PH207xMo354,A,2015_160x159,242_A_1761,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
242,1762,2016,PH207xMo354,B,2015_160x159,242_B_1762,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
242,1763,2016,PH207xMo354,C,2015_160x159,242_C_1763,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
242,1764,2016,PH207xMo354,D,2015_160x159,242_D_1764,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
242,1765,2016,PH207xMo354,A,2015_160x159,242_A_1765,6/21/16,No,1:00-1:30PM,29-31 C,,
242,1766,2016,PH207xMo354,B,2015_160x159,242_B_1766,6/21/16,No,1:00-1:30PM,29-31 C,,
242,1767,2016,PH207xMo354,C,2015_160x159,242_C_1767,6/21/16,No,1:00-1:30PM,29-31 C,,
242,1768,2016,PH207xMo354,D,2015_160x159,242_D_1768,6/21/16,No,1:00-1:30PM,29-31 C,,
243,1769,2016,PH207xMo355,A,2015_161x162,243_A_1769,6/11/16,No,1:00-3:00 PM,30-34 C,,
243,1770,2016,PH207xMo355,B,2015_161x162,243_B_1770,6/11/16,No,1:00-3:00 PM,30-34 C,,
243,1771,2016,PH207xMo355,C,2015_161x162,243_C_1771,6/11/16,No,1:00-3:00 PM,30-34 C,,
243,1772,2016,PH207xMo355,D,2015_161x162,243_D_1772,6/11/16,No,1:00-3:00 PM,30-34 C,,
243,1773,2016,PH207xMo355,A,2015_161x162,243_A_1773,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
243,1774,2016,PH207xMo355,B,2015_161x162,243_B_1774,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
243,1775,2016,PH207xMo355,C,2015_161x162,243_C_1775,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
243,1776,2016,PH207xMo355,D,2015_161x162,243_D_1776,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
243,1777,2016,PH207xMo355,A,2015_161x162,243_A_1777,6/21/16,No,1:00-1:30PM,29-31 C,,
243,1778,2016,PH207xMo355,B,2015_161x162,243_B_1778,6/21/16,No,1:00-1:30PM,29-31 C,,
243,1779,2016,PH207xMo355,C,2015_161x162,243_C_1779,6/21/16,No,1:00-1:30PM,29-31 C,,
243,1780,2016,PH207xMo355,D,2015_161x162,243_D_1780,6/21/16,No,1:00-1:30PM,29-31 C,,
244,1781,2016,PH207xMo357,A,2015_164x163,244_A_1781,6/11/16,No,1:00-3:00 PM,30-34 C,,
244,1782,2016,PH207xMo357,B,2015_164x163,244_B_1782,6/11/16,No,1:00-3:00 PM,30-34 C,,
244,1783,2016,PH207xMo357,C,2015_164x163,244_C_1783,6/11/16,No,1:00-3:00 PM,30-34 C,,
244,1784,2016,PH207xMo357,D,2015_164x163,244_D_1784,6/11/16,No,1:00-3:00 PM,30-34 C,,
244,1785,2016,PH207xMo357,A,2015_164x163,244_A_1785,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
244,1786,2016,PH207xMo357,B,2015_164x163,244_B_1786,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
244,1787,2016,PH207xMo357,C,2015_164x163,244_C_1787,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
244,1788,2016,PH207xMo357,D,2015_164x163,244_D_1788,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
244,1789,2016,PH207xMo357,A,2015_164x163,244_A_1789,6/21/16,No,1:00-1:30PM,29-31 C,,
244,1790,2016,PH207xMo357,B,2015_164x163,244_B_1790,6/21/16,No,1:00-1:30PM,29-31 C,,
244,1791,2016,PH207xMo357,C,2015_164x163,244_C_1791,6/21/16,No,1:00-1:30PM,29-31 C,,
244,1792,2016,PH207xMo357,D,2015_164x163,244_D_1792,6/21/16,No,1:00-1:30PM,29-31 C,,
245,1793,2016,PH207xMo360,A,2015_165x166,245_A_1793,6/11/16,No,1:00-3:00 PM,30-34 C,,
245,1794,2016,PH207xMo360,B,2015_165x166,245_B_1794,6/11/16,No,1:00-3:00 PM,30-34 C,,
245,1795,2016,PH207xMo360,C,2015_165x166,245_C_1795,6/11/16,No,1:00-3:00 PM,30-34 C,,
245,1796,2016,PH207xMo360,D,2015_165x166,245_D_1796,6/11/16,No,1:00-3:00 PM,30-34 C,,
245,1797,2016,PH207xMo360,A,2015_165x166,245_A_1797,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
245,1798,2016,PH207xMo360,B,2015_165x166,245_B_1798,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
245,1799,2016,PH207xMo360,C,2015_165x166,245_C_1799,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
245,1800,2016,PH207xMo360,D,2015_165x166,245_D_1800,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
245,1801,2016,PH207xMo360,A,2015_165x166,245_A_1801,6/21/16,No,1:00-1:30PM,29-31 C,,
245,1802,2016,PH207xMo360,B,2015_165x166,245_B_1802,6/21/16,No,1:00-1:30PM,29-31 C,,
245,1803,2016,PH207xMo360,C,2015_165x166,245_C_1803,6/21/16,No,1:00-1:30PM,29-31 C,,
245,1804,2016,PH207xMo360,D,2015_165x166,245_D_1804,6/21/16,No,1:00-1:30PM,29-31 C,,
246,1805,2016,PH207xMo364,A,2015_168x167,246_A_1805,6/11/16,No,1:00-3:00 PM,30-34 C,,
246,1806,2016,PH207xMo364,B,2015_168x167,246_B_1806,6/11/16,No,1:00-3:00 PM,30-34 C,,
246,1807,2016,PH207xMo364,C,2015_168x167,246_C_1807,6/11/16,No,1:00-3:00 PM,30-34 C,,
246,1808,2016,PH207xMo364,D,2015_168x167,246_D_1808,6/11/16,No,1:00-3:00 PM,30-34 C,,
246,1809,2016,PH207xMo364,A,2015_168x167,246_A_1809,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
246,1810,2016,PH207xMo364,B,2015_168x167,246_B_1810,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
246,1811,2016,PH207xMo364,C,2015_168x167,246_C_1811,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
246,1812,2016,PH207xMo364,D,2015_168x167,246_D_1812,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
246,1813,2016,PH207xMo364,A,2015_168x167,246_A_1813,6/21/16,No,1:00-1:30PM,29-31 C,,
246,1814,2016,PH207xMo364,B,2015_168x167,246_B_1814,6/21/16,No,1:00-1:30PM,29-31 C,,
246,1815,2016,PH207xMo364,C,2015_168x167,246_C_1815,6/21/16,No,1:00-1:30PM,29-31 C,,
246,1816,2016,PH207xMo364,D,2015_168x167,246_D_1816,6/21/16,No,1:00-1:30PM,29-31 C,,
247,1817,2016,PH207xMo365,A,2015_169x170,247_A_1817,6/11/16,No,1:00-3:00 PM,30-34 C,,
247,1818,2016,PH207xMo365,B,2015_169x170,247_B_1818,6/11/16,No,1:00-3:00 PM,30-34 C,,
247,1819,2016,PH207xMo365,C,2015_169x170,247_C_1819,6/11/16,No,1:00-3:00 PM,30-34 C,,
247,1820,2016,PH207xMo365,D,2015_169x170,247_D_1820,6/11/16,No,1:00-3:00 PM,30-34 C,,
247,1821,2016,PH207xMo365,A,2015_169x170,247_A_1821,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
247,1822,2016,PH207xMo365,B,2015_169x170,247_B_1822,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
247,1823,2016,PH207xMo365,C,2015_169x170,247_C_1823,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
247,1824,2016,PH207xMo365,D,2015_169x170,247_D_1824,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
247,1825,2016,PH207xMo365,A,2015_169x170,247_A_1825,6/21/16,No,1:00-1:30PM,29-31 C,,
247,1826,2016,PH207xMo365,B,2015_169x170,247_B_1826,6/21/16,No,1:00-1:30PM,29-31 C,,
247,1827,2016,PH207xMo365,C,2015_169x170,247_C_1827,6/21/16,No,1:00-1:30PM,29-31 C,,
247,1828,2016,PH207xMo365,D,2015_169x170,247_D_1828,6/21/16,No,1:00-1:30PM,29-31 C,,
248,1829,2016,PH207xMo368,A,2015_172x171,248_A_1829,6/11/16,No,1:00-3:00 PM,30-34 C,,
248,1830,2016,PH207xMo368,B,2015_172x171,248_B_1830,6/11/16,No,1:00-3:00 PM,30-34 C,,
248,1831,2016,PH207xMo368,C,2015_172x171,248_C_1831,6/11/16,No,1:00-3:00 PM,30-34 C,,
248,1832,2016,PH207xMo368,D,2015_172x171,248_D_1832,6/11/16,No,1:00-3:00 PM,30-34 C,,
248,1833,2016,PH207xMo368,A,2015_172x171,248_A_1833,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
248,1834,2016,PH207xMo368,B,2015_172x171,248_B_1834,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
248,1835,2016,PH207xMo368,C,2015_172x171,248_C_1835,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
248,1836,2016,PH207xMo368,D,2015_172x171,248_D_1836,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
248,1837,2016,PH207xMo368,A,2015_172x171,248_A_1837,6/21/16,No,1:00-1:30PM,29-31 C,,
248,1838,2016,PH207xMo368,B,2015_172x171,248_B_1838,6/21/16,No,1:00-1:30PM,29-31 C,,
248,1839,2016,PH207xMo368,C,2015_172x171,248_C_1839,6/21/16,No,1:00-1:30PM,29-31 C,,
248,1840,2016,PH207xMo368,D,2015_172x171,248_D_1840,6/21/16,No,1:00-1:30PM,29-31 C,,
249,1841,2016,PH207xMo383,A,2015_181x182,249_A_1841,6/11/16,No,1:00-3:00 PM,30-34 C,,
249,1842,2016,PH207xMo383,B,2015_181x182,249_B_1842,6/11/16,No,1:00-3:00 PM,30-34 C,,
249,1843,2016,PH207xMo383,C,2015_181x182,249_C_1843,6/11/16,No,1:00-3:00 PM,30-34 C,,
249,1844,2016,PH207xMo383,D,2015_181x182,249_D_1844,6/11/16,No,1:00-3:00 PM,30-34 C,,
249,1845,2016,PH207xMo383,A,2015_181x182,249_A_1845,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
249,1846,2016,PH207xMo383,B,2015_181x182,249_B_1846,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
249,1847,2016,PH207xMo383,C,2015_181x182,249_C_1847,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
249,1848,2016,PH207xMo383,D,2015_181x182,249_D_1848,6/16/16,Yes,1:00-2:30 PM,32-34 C,,
249,1849,2016,PH207xMo383,A,2015_181x182,249_A_1849,6/21/16,No,1:00-1:30PM,29-31 C,,
249,1850,2016,PH207xMo383,B,2015_181x182,249_B_1850,6/21/16,No,1:00-1:30PM,29-31 C,,
249,1851,2016,PH207xMo383,C,2015_181x182,249_C_1851,6/21/16,No,1:00-1:30PM,29-31 C,,
249,1852,2016,PH207xMo383,D,2015_181x182,249_D_1852,6/21/16,No,1:00-1:30PM,29-31 C,,
250,1853,2016,PH207xIBMB73,A,2015_185x186,250_A_1853,6/11/16,No,1:00-3:00 PM,30-34 C,,
250,1854,2016,PH207xIBMB73,B,2015_185x186,250_B_1854,6/11/16,No,1:00-3:00 PM,30-34 C,,
250,1855,2016,PH207xIBMB73,C,2015_185x186,250_C_1855,6/11/16,No,1:00-3:00 PM,30-34 C,,
250,1856,2016,PH207xIBMB73,D,2015_185x186,250_D_1856,6/11/16,No,1:00-3:00 PM,30-34 C,,
250,1857,2016,PH207xIBMB73,A,2015_185x186,250_A_1857,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
250,1858,2016,PH207xIBMB73,B,2015_185x186,250_B_1858,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
250,1859,2016,PH207xIBMB73,C,2015_185x186,250_C_1859,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
250,1860,2016,PH207xIBMB73,D,2015_185x186,250_D_1860,6/16/16,Yes,1:00-2:30 PM,32-34 C,"sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
250,1861,2016,PH207xIBMB73,A,2015_185x186,250_A_1861,6/21/16,No,1:00-1:30 PM,29-31 C,,
250,1862,2016,PH207xIBMB73,B,2015_185x186,250_B_1862,6/21/16,No,1:00-1:30 PM,29-31 C,,
250,1863,2016,PH207xIBMB73,C,2015_185x186,250_C_1863,6/21/16,No,1:00-1:30 PM,29-31 C,,
250,1864,2016,PH207xIBMB73,D,2015_185x186,250_D_1864,6/21/16,No,1:00-1:30 PM,29-31 C,,
,,,,,,,,,,,,
6,7001,2016,Mo007,A,2015_6self,6_A_7001,6/3/16,No,,35-38 C,,
6,7002,2016,Mo007,B,2015_6self,6_B_7002,6/3/16,No,,35-38 C,,
6,7003,2016,Mo007,C,2015_6self,6_C_7003,6/3/16,No,,35-38 C,,
6,7004,2016,Mo007,D,2015_6self,6_D_7004,6/3/16,No,,35-38 C,,
185,7005,2016,PH207,A,2015_223,185_A_7005,6/3/16,No,,35-38 C,,
185,7006,2016,PH207,B,2015_223,185_B_7006,6/3/16,No,,35-38 C,,
185,7007,2016,PH207,C,2015_223,185_C_7007,6/3/16,No,,35-38 C,,
185,7008,2016,PH207,D,2015_223,185_D_7008,6/3/16,No,,35-38 C,,
186,7009,2016,IBMB73,A,2015_18self,186_A_7009,6/3/16,No,,35-38 C,,
186,7010,2016,IBMB73,B,2015_18self,186_B_7010,6/3/16,No,,35-38 C,,
186,7011,2016,IBMB73,C,2015_18self,186_C_7011,6/3/16,No,,35-38 C,,
186,7012,2016,IBMB73,D,2015_18self,186_D_7012,6/3/16,No,,35-38 C,,
186,7013,2016,IBMB73,A,2015_18self,186_A_7013,6/3/16,Yes,,35-38 C,,
186,7014,2016,IBMB73,B,2015_18self,186_B_7014,6/3/16,Yes,,35-38 C,,
186,7015,2016,IBMB73,C,2015_18self,186_C_7015,6/3/16,Yes,,35-38 C,,
186,7016,2016,IBMB73,D,2015_18self,186_D_7016,6/3/16,Yes,,35-38 C,,
200,7017,2016,PH207xMo007,A,2015_5x6,200_A_7017,6/3/16,No,,35-38 C,,
200,7018,2016,PH207xMo007,B,2015_5x6,200_B_7018,6/3/16,No,,35-38 C,,
200,7019,2016,PH207xMo007,C,2015_5x6,200_C_7019,6/3/16,No,,35-38 C,,
200,7020,2016,PH207xMo007,D,2015_5x6,200_D_7020,6/3/16,No,,35-38 C,,
250,7021,2016,PH207xIBMB73,A,2015_185x186,250_A_7021,6/3/16,No,,35-38 C,,
250,7022,2016,PH207xIBMB73,B,2015_185x186,250_B_7022,6/3/16,No,,35-38 C,,
250,7023,2016,PH207xIBMB73,C,2015_185x186,250_C_7023,6/3/16,No,,35-38 C,,
250,7024,2016,PH207xIBMB73,D,2015_185x186,250_D_7024,6/3/16,No,,35-38 C,,
Plot,Sample #,Year,Genotype,Replicant,Derivative,Label,Date,RNAlater?,,Temperature,Chamber,
195,8001,2016,B73,A,2015_386self,NH_A_8001,12/2/16,Yes,,38 C,C10 - Hot,
195,8002,2016,B73,B,2015_386self,NH_B_8002,12/2/16,Yes,,38 C,C10 - Hot,
195,8003,2016,B73,C,2015_386self,NH_C_8003,12/2/16,Yes,,38 C,C10 - Hot,
195,8004,2016,B73,D,2015_386self,NH_D_8004,12/2/16,Yes,,38 C,C10 - Hot,
195,8005,2016,B73,E,2015_386self,NH_E_8005,12/2/16,Yes,,38 C,C10 - Hot,
195,8006,2016,B73,A,2015_386self,NH_A_8006,12/2/16,Yes,,38 C,C10 - Hot,
195,8007,2016,B73,B,2015_386self,NH_B_8007,12/2/16,Yes,,38 C,C10 - Hot,
195,8008,2016,B73,C,2015_386self,NH_C_8008,12/2/16,Yes,,38 C,C10 - Hot,
195,8009,2016,B73,D,2015_386self,NH_D_8009,12/2/16,Yes,,38 C,C10 - Hot,
195,8010,2016,B73,E,2015_386self,NH_E_8010,12/2/16,Yes,,38 C,C10 - Hot,
195,8011,2016,B73,A,2015_386self,UCN_A_8011,12/2/16,Yes,,38 C,C10 - Hot,
195,8012,2016,B73,B,2015_386self,UCN_B_8012,12/2/16,Yes,,38 C,C10 - Hot,
195,8013,2016,B73,C,2015_386self,UCN_C_8013,12/2/16,Yes,,38 C,C10 - Hot,
195,8014,2016,B73,D,2015_386self,UCN_D_8014,12/2/16,Yes,,38 C,C10 - Hot,
195,8015,2016,B73,E,2015_386self,UCN_E_8015,12/2/16,Yes,,38 C,C10 - Hot,
195,8016,2016,B73,A,2015_386self,UCN_A_8016,12/2/16,Yes,,38 C,C10 - Hot,
195,8017,2016,B73,B,2015_386self,UCN_B_8017,12/2/16,Yes,,38 C,C10 - Hot,
195,8018,2016,B73,C,2015_386self,UCN_C_8018,12/2/16,Yes,,38 C,C10 - Hot,
195,8019,2016,B73,D,2015_386self,UCN_D_8019,12/2/16,Yes,,38 C,C10 - Hot,
195,8020,2016,B73,E,2015_386self,UCN_E_8020,12/2/16,Yes,,38 C,C10 - Hot,
195,8021,2016,B73,A,2015_386self,PAC_A_8021,12/2/16,Yes,,38 C,C10 - Hot,
195,8022,2016,B73,B,2015_386self,PAC_B_8022,12/2/16,Yes,,38 C,C10 - Hot,
195,8023,2016,B73,C,2015_386self,PAC_C_8023,12/2/16,Yes,,38 C,C10 - Hot,
195,8024,2016,B73,D,2015_386self,PAC_D_8024,12/2/16,Yes,,38 C,C10 - Hot,
195,8025,2016,B73,E,2015_386self,PAC_E_8025,12/2/16,Yes,,38 C,C10 - Hot,
195,8026,2016,B73,A,2015_386self,PAC_A_8026,12/2/16,Yes,,38 C,C10 - Hot,
195,8027,2016,B73,B,2015_386self,PAC_B_8027,12/2/16,Yes,,38 C,C10 - Hot,
195,8028,2016,B73,C,2015_386self,PAC_C_8028,12/2/16,Yes,,38 C,C10 - Hot,
195,8029,2016,B73,D,2015_386self,PAC_D_8029,12/2/16,Yes,,38 C,C10 - Hot,
195,8030,2016,B73,E,2015_386self,PAC_E_8030,12/2/16,Yes,,38 C,C10 - Hot,
195,8031,2016,B73,A,2015_386self,PCZ_A_8031,12/2/16,Yes,,38 C,C10 - Hot,
195,8032,2016,B73,B,2015_386self,PCZ_B_8032,12/2/16,Yes,,38 C,C10 - Hot,
195,8033,2016,B73,C,2015_386self,PCZ_C_8032,12/2/16,Yes,,38 C,C10 - Hot,
195,8034,2016,B73,D,2015_386self,PCZ_D_8034,12/2/16,Yes,,38 C,C10 - Hot,
195,8035,2016,B73,E,2015_386self,PCZ_E_8035,12/2/16,Yes,,38 C,C10 - Hot,
195,8036,2016,B73,A,2015_386self,PCZ_A_8036,12/2/16,Yes,,38 C,C10 - Hot,
195,8037,2016,B73,B,2015_386self,PCZ_B_8037,12/2/16,Yes,,38 C,C10 - Hot,
195,8038,2016,B73,C,2015_386self,PCZ_C_8038,12/2/16,Yes,,38 C,C10 - Hot,
195,8039,2016,B73,D,2015_386self,PCZ_D_8039,12/2/16,Yes,,38 C,C10 - Hot,
195,8040,2016,B73,E,2015_386self,PCZ_E_8040,12/2/16,Yes,,38 C,C10 - Hot,
195,8041,2016,B73,A,2015_386self,QUI_A_8041,12/2/16,Yes,,38 C,C10 - Hot,
195,8042,2016,B73,B,2015_386self,QUI_B_8042,12/2/16,Yes,,38 C,C10 - Hot,
195,8043,2016,B73,C,2015_386self,QUI_C_8043,12/2/16,Yes,,38 C,C10 - Hot,
195,8044,2016,B73,D,2015_386self,QUI_D_8043,12/2/16,Yes,,38 C,C10 - Hot,
195,8045,2016,B73,E,2015_386self,QUI_E_8045,12/2/16,Yes,,38 C,C10 - Hot,
195,8046,2016,B73,A,2015_386self,QUI_A_8046,12/2/16,Yes,,38 C,C10 - Hot,
195,8047,2016,B73,B,2015_386self,QUI_B_8047,12/2/16,Yes,,38 C,C10 - Hot,
195,8048,2016,B73,C,2015_386self,QUI_C_8048,12/2/16,Yes,,38 C,C10 - Hot,
195,8049,2016,B73,D,2015_386self,QUI_D_8049,12/2/16,Yes,,38 C,C10 - Hot,
195,8050,2016,B73,E,2015_386self,QUI_E_8050,12/2/16,Yes,,38 C,C10 - Hot,
195,8051,2016,B73,A,2015_386self,NH_A_8051,12/2/16,Yes,,28 C,C9 - N,
195,8052,2016,B73,B,2015_386self,NH_B_8052,12/2/16,Yes,,28 C ,C9 - N,
195,8053,2016,B73,C,2015_386self,NH_C_8053,12/2/16,Yes,,28 C,C9 - N,
195,8054,2016,B73,D,2015_386self,NHI_D_8054,12/2/16,Yes,,28 C,C9 - N,
195,8055,2016,B73,E,2015_386self,NH_E_8055,12/2/16,Yes,,28 C,C9 - N,
195,8056,2016,B73,A,2015_386self,NH_A_8056,12/2/16,Yes,,28 C,C9 - N,
195,8057,2016,B73,B,2015_386self,NH_B_8057,12/2/16,Yes,,28 C,C9 - N,
195,8058,2016,B73,C,2015_386self,NH_C_8058,12/2/16,Yes,,28 C,C9 - N,
195,8059,2016,B73,D,2015_386self,NH_D_8059,12/2/16,Yes,,28 C,C9 - N,
195,8060,2016,B73,E,2015_386self,NH_E_8060,12/2/16,Yes,,28 C,C9 - N,
195,8061,2016,B73,A,2015_386self,UCN_A_8061,12/2/16,Yes,,28 C,C9 - N,
195,8062,2016,B73,B,2015_386self,UCN_B_8062,12/2/16,Yes,,28 C,C9 - N,
195,8063,2016,B73,C,2015_386self,UCN_C_8063,12/2/16,Yes,,28 C,C9 - N,
195,8064,2016,B73,D,2015_386self,UCN_D_8064,12/2/16,Yes,,28 C,C9 - N,
195,8065,2016,B73,E,2015_386self,UCN_E_8065,12/2/16,Yes,,28 C,C9 - N,
